name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[71],-1.0,0.2,0.48,-1.7,-1.1,-0.22,6.0,2.2e-05,1.3
etaNegative_samp[72],-0.23,0.3,0.6,-1.2,-0.28,0.85,4.1,1.5e-05,1.4
etaNegative_samp[73],-1.4,0.14,0.65,-2.3,-1.3,-0.59,22.0,8.2e-05,1.1
etaNegative_samp[74],-0.47,0.25,0.6,-1.6,-0.41,0.45,5.5,2e-05,1.3
etaNegative_samp[75],-0.55,0.23,0.6,-1.4,-0.65,0.53,6.6,2.4e-05,1.2
etaNegative_samp[76],-0.5,0.23,0.68,-1.9,-0.37,0.3,8.4,3.1e-05,1.3
etaNegative_samp[77],-0.54,0.09,0.46,-1.3,-0.52,0.062,26.0,9.6e-05,1.2
etaNegative_samp[78],-0.035,0.11,0.58,-1.2,0.073,0.75,27.0,9.8e-05,1.2
m_samp[1],-0.003,0.53,0.83,-0.89,-0.45,1.3,2.5,9e-06,3.5
m_samp[2],-0.23,0.42,0.76,-0.88,-0.62,1.2,3.3,1.2e-05,1.8
m_samp[3],-0.69,0.24,0.73,-1.4,-0.9,0.9,9.0,3.3e-05,1.2
m_samp[4],-2.1,0.38,0.75,-3.2,-2.1,-1.2,3.8,1.4e-05,1.7
m_samp[5],0.23,0.51,0.89,-0.9,0.1,2.1,3.1,1.1e-05,1.8
m_samp[6],-0.68,0.13,0.27,-0.99,-0.77,-0.19,4.5,1.6e-05,1.4
m_samp[7],-0.66,0.29,0.46,-1.0,-0.86,0.41,2.4,8.9e-06,3.0
m_samp[8],0.6,0.8,1.3,-1.4,0.86,2.4,2.5,9e-06,2.3
m_samp[9],-1.2,0.21,0.61,-1.9,-1.3,0.16,8.6,3.1e-05,1.3
m_samp[10],1.5,0.35,0.92,-0.34,1.7,2.8,6.8,2.5e-05,1.4
m_samp[11],0.17,0.41,0.75,-0.66,-0.15,1.5,3.3,1.2e-05,2.1
m_samp[12],-0.71,0.12,0.28,-1.0,-0.77,-0.15,5.1,1.9e-05,1.3
m_samp[13],-0.47,0.33,0.7,-1.3,-0.66,0.95,4.4,1.6e-05,1.5
m_samp[14],-0.42,0.41,0.77,-0.98,-0.78,1.1,3.6,1.3e-05,1.6
m_samp[15],-0.81,0.14,0.27,-1.1,-0.89,-0.21,3.7,1.3e-05,1.8
m_samp[16],0.42,0.33,0.72,-0.42,0.27,1.8,4.8,1.8e-05,1.3
m_samp[17],-0.88,0.065,0.19,-1.1,-0.91,-0.6,8.1,3e-05,1.2
m_samp[18],-0.48,0.12,0.36,-0.95,-0.52,0.16,8.4,3.1e-05,1.2
m_samp[19],0.35,0.59,1.0,-1.0,0.35,2.0,2.9,1e-05,1.9
m_samp[20],0.5,0.39,0.8,-0.64,0.54,1.8,4.2,1.5e-05,1.5
m_samp[21],0.55,0.34,0.87,-0.5,0.3,2.2,6.4,2.4e-05,1.3
m_samp[22],0.45,0.82,1.4,-1.7,0.76,2.3,2.9,1.1e-05,1.9
m_samp[23],-0.35,0.3,0.69,-1.1,-0.61,1.2,5.5,2e-05,1.5
m_samp[24],-0.45,0.57,0.92,-1.1,-0.89,1.5,2.6,9.3e-06,2.4
m_samp[25],-0.22,0.13,0.42,-0.75,-0.27,0.67,11.0,4.1e-05,1.2
m_samp[26],-0.048,0.095,0.55,-0.69,-0.13,1.0,33.0,0.00012,1.1
m_samp[27],-0.72,0.098,0.29,-1.0,-0.78,-0.23,8.6,3.1e-05,1.3
m_samp[28],-1.3,0.26,0.49,-2.1,-1.3,-0.54,3.5,1.3e-05,1.5
m_samp[29],0.98,0.6,1.0,-0.64,1.1,2.7,3.0,1.1e-05,2.0
m_samp[30],0.36,0.45,0.93,-0.85,0.34,2.0,4.3,1.6e-05,1.6
m_samp[31],-0.069,0.88,1.5,-2.6,0.33,2.0,2.9,1.1e-05,2.1
m_samp[32],0.41,0.34,0.66,-0.51,0.35,1.7,3.9,1.4e-05,1.5
m_samp[33],0.28,0.47,0.79,-0.7,0.034,1.6,2.8,1e-05,2.3
m_samp[34],-0.085,0.19,0.7,-1.5,-0.058,0.92,14.0,5.3e-05,1.2
m_samp[35],-0.31,0.069,0.41,-0.75,-0.42,0.6,36.0,0.00013,1.1
m_samp[36],0.94,0.22,0.88,-0.83,1.0,2.4,16.0,5.8e-05,1.3
m_samp[37],0.55,0.41,0.84,-0.77,0.42,2.1,4.2,1.5e-05,1.5
m_samp[38],-0.036,0.57,1.1,-0.87,-0.58,2.2,3.4,1.2e-05,1.7
m_samp[39],1.8,0.62,1.6,-1.6,1.7,3.9,6.4,2.3e-05,1.8
m_samp[40],1.1,0.17,0.58,-0.015,1.1,1.8,11.0,4e-05,1.2
m_samp[41],-0.039,0.62,0.98,-1.1,-0.43,1.7,2.5,9.2e-06,2.2
m_samp[42],-0.62,0.13,0.29,-0.93,-0.7,-0.042,5.0,1.8e-05,1.5
m_samp[43],-0.75,0.35,0.74,-1.6,-0.87,0.66,4.5,1.6e-05,1.4
