name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[36],0.027,0.15,0.38,-0.56,-0.018,0.7,6.3,1.6e-05,1.2
etaNegative_samp[37],1.0,0.89,1.7,-0.19,0.41,5.3,3.6,9.3e-06,2.9
etaNegative_samp[38],-0.86,0.055,0.35,-1.3,-0.9,-0.22,41.0,0.00011,1.1
etaNegative_samp[39],-0.63,0.75,1.1,-1.6,-1.1,1.2,2.1,5.4e-06,5.4
etaNegative_samp[40],0.24,0.24,0.42,-0.42,0.2,0.98,3.2,8.3e-06,1.6
etaNegative_samp[41],0.9,0.29,0.5,0.18,1.0,1.6,3.1,8e-06,1.6
etaNegative_samp[42],0.51,0.22,0.45,-0.25,0.53,1.2,4.2,1.1e-05,1.4
etaNegative_samp[43],-0.038,0.21,0.42,-0.76,-0.046,0.5,3.8,9.9e-06,1.4
etaNegative_samp[44],-0.98,0.3,0.47,-1.6,-1.1,-0.19,2.4,6.4e-06,2.3
etaNegative_samp[45],-0.22,0.25,0.48,-0.99,-0.25,0.42,3.7,9.7e-06,1.4
etaNegative_samp[46],1.0,0.09,0.22,0.67,1.0,1.4,6.2,1.6e-05,1.3
etaNegative_samp[47],-0.57,0.25,0.39,-1.2,-0.46,-0.059,2.4,6.3e-06,2.3
etaNegative_samp[48],-0.32,0.32,0.53,-0.98,-0.46,0.71,2.7,7e-06,1.9
etaNegative_samp[49],-0.011,0.72,1.0,-0.96,-0.5,1.8,2.1,5.4e-06,5.3
