name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
beta_samp[22],0.29,0.0076,0.31,-0.2,0.29,0.82,1678.0,0.12,1.0
beta_samp[23],0.14,0.015,0.55,-0.66,0.087,1.2,1328.0,0.099,1.0
beta_samp[24],-1.7,0.01,0.39,-2.4,-1.7,-1.1,1468.0,0.11,1.0
beta_samp[25],0.29,0.015,0.53,-0.48,0.23,1.2,1247.0,0.093,1.0
beta_samp[26],1.8,0.02,0.55,1.0,1.8,2.8,716.0,0.053,1.0
beta_samp[27],-0.18,0.017,0.65,-1.1,-0.25,0.99,1399.0,0.1,1.0
beta_samp[28],-0.82,0.027,0.51,-1.6,-0.83,0.046,345.0,0.026,1.0
etaPositive_samp[1],-0.5,0.029,0.45,-1.2,-0.5,0.23,248.0,0.018,1.0
etaPositive_samp[2],0.64,0.017,0.66,-0.44,0.62,1.7,1484.0,0.11,1.0
etaPositive_samp[3],0.26,0.019,0.81,-0.96,0.2,1.7,1896.0,0.14,1.0
etaPositive_samp[4],0.67,0.013,0.55,-0.28,0.69,1.5,1902.0,0.14,1.0
etaPositive_samp[5],2.7,0.015,0.6,1.7,2.7,3.7,1558.0,0.12,1.0
etaPositive_samp[6],0.33,0.012,0.48,-0.49,0.34,1.1,1664.0,0.12,1.0
etaPositive_samp[7],0.64,0.013,0.46,-0.11,0.62,1.4,1292.0,0.096,1.0
etaPositive_samp[8],-1.2,0.013,0.41,-1.9,-1.2,-0.62,1050.0,0.078,1.0
etaPositive_samp[9],-0.08,0.013,0.43,-0.78,-0.078,0.62,1158.0,0.086,1.0
etaPositive_samp[10],1.3,0.019,0.44,0.61,1.3,2.1,513.0,0.038,1.0
etaPositive_samp[11],-0.47,0.012,0.3,-0.95,-0.46,0.011,646.0,0.048,1.0
etaPositive_samp[12],-0.85,0.015,0.69,-2.0,-0.83,0.25,2029.0,0.15,1.0
etaPositive_samp[13],0.45,0.011,0.43,-0.29,0.47,1.1,1516.0,0.11,1.0
etaPositive_samp[14],-0.81,0.013,0.47,-1.6,-0.8,-0.071,1357.0,0.1,1.0
etaPositive_samp[15],-0.7,0.013,0.34,-1.3,-0.69,-0.16,662.0,0.049,1.0
etaPositive_samp[16],-0.9,0.013,0.4,-1.6,-0.88,-0.29,894.0,0.066,1.0
etaPositive_samp[17],0.92,0.017,0.38,0.34,0.9,1.5,481.0,0.036,1.0
etaPositive_samp[18],-0.18,0.018,0.66,-1.2,-0.19,0.96,1335.0,0.099,1.0
etaPositive_samp[19],0.86,0.012,0.42,0.16,0.87,1.5,1304.0,0.097,1.0
etaPositive_samp[20],0.15,0.013,0.27,-0.29,0.15,0.61,444.0,0.033,1.0
etaPositive_samp[21],-0.9,0.015,0.47,-1.7,-0.87,-0.18,940.0,0.07,1.0
etaPositive_samp[22],0.47,0.01,0.36,-0.13,0.46,1.1,1311.0,0.098,1.0
etaPositive_samp[23],-0.43,0.016,0.47,-1.2,-0.41,0.34,896.0,0.067,1.0
etaPositive_samp[24],-0.37,0.01,0.34,-0.96,-0.36,0.18,1140.0,0.085,1.0
etaPositive_samp[25],-0.64,0.013,0.4,-1.3,-0.62,-0.033,964.0,0.072,1.0
etaPositive_samp[26],-1.4,0.013,0.4,-2.0,-1.3,-0.74,918.0,0.068,1.0
etaPositive_samp[27],-0.073,0.014,0.56,-1.0,-0.049,0.83,1704.0,0.13,1.0
etaPositive_samp[28],0.32,0.036,0.54,-0.56,0.31,1.2,223.0,0.017,1.0
etaNegative_samp[1],-0.71,0.026,0.95,-2.2,-0.76,0.94,1291.0,0.096,1.0
etaNegative_samp[2],1.4,0.013,0.45,0.66,1.4,2.1,1185.0,0.088,1.0
etaNegative_samp[3],1.1,0.015,0.5,0.28,1.0,1.9,1092.0,0.081,1.0
etaNegative_samp[4],0.33,0.022,0.6,-0.71,0.38,1.2,762.0,0.057,1.0
etaNegative_samp[5],1.6,0.025,0.9,-0.059,1.7,2.9,1331.0,0.099,1.0
etaNegative_samp[6],-0.54,0.015,0.7,-1.8,-0.46,0.47,2194.0,0.16,1.0
etaNegative_samp[7],1.9,0.016,0.45,1.2,1.9,2.6,768.0,0.057,1.0
etaNegative_samp[8],-0.53,0.012,0.33,-1.1,-0.52,-0.018,804.0,0.06,1.0
etaNegative_samp[9],1.1,0.012,0.37,0.47,1.0,1.7,1019.0,0.076,1.0
etaNegative_samp[10],0.24,0.012,0.44,-0.51,0.25,0.92,1333.0,0.099,1.0
etaNegative_samp[11],-1.0,0.018,0.76,-2.3,-1.0,0.19,1763.0,0.13,1.0
etaNegative_samp[12],0.24,0.014,0.6,-0.7,0.21,1.3,1800.0,0.13,1.0
etaNegative_samp[13],-0.52,0.01,0.46,-1.3,-0.51,0.23,2047.0,0.15,1.0
etaNegative_samp[14],0.18,0.0088,0.29,-0.32,0.18,0.65,1115.0,0.083,1.0
etaNegative_samp[15],-0.63,0.011,0.42,-1.4,-0.62,0.0088,1336.0,0.099,1.0
etaNegative_samp[16],-0.41,0.0096,0.29,-0.9,-0.41,0.056,895.0,0.067,1.0
etaNegative_samp[17],0.76,0.01,0.44,0.023,0.76,1.5,1936.0,0.14,1.0
etaNegative_samp[18],-0.63,0.014,0.42,-1.4,-0.57,-0.093,862.0,0.064,1.0
etaNegative_samp[19],0.22,0.0097,0.3,-0.27,0.22,0.72,962.0,0.072,1.0
etaNegative_samp[20],-0.64,0.01,0.41,-1.4,-0.62,-0.014,1570.0,0.12,1.0
etaNegative_samp[21],-0.77,0.015,0.5,-1.7,-0.71,-0.043,1116.0,0.083,1.0
