name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[84],0.86,0.019,0.16,0.59,0.86,1.1,70.0,0.00031,1.0
etaPositive_samp[85],-1.7,0.0088,0.37,-2.3,-1.7,-1.1,1797.0,0.0081,1.0
etaPositive_samp[86],-1.1,0.0066,0.22,-1.5,-1.1,-0.76,1163.0,0.0052,1.0
etaPositive_samp[87],0.075,0.0059,0.21,-0.27,0.076,0.43,1337.0,0.006,1.0
etaPositive_samp[88],0.21,0.0073,0.23,-0.21,0.23,0.54,967.0,0.0044,1.0
etaPositive_samp[89],1.2,0.0076,0.31,0.66,1.2,1.7,1659.0,0.0075,1.0
etaPositive_samp[90],-2.0,0.0071,0.24,-2.4,-2.0,-1.6,1136.0,0.0051,1.0
etaPositive_samp[91],-0.72,0.007,0.29,-1.2,-0.71,-0.25,1663.0,0.0075,1.0
etaPositive_samp[92],0.89,0.0073,0.32,0.38,0.88,1.4,1967.0,0.0089,1.0
etaPositive_samp[93],2.6,1.3,1.9,-0.95,3.5,4.1,2.1,9.3e-06,5.6
etaPositive_samp[94],-0.42,0.0059,0.21,-0.78,-0.42,-0.077,1294.0,0.0058,1.0
etaPositive_samp[95],-0.36,0.0059,0.24,-0.77,-0.35,0.034,1670.0,0.0075,1.0
etaPositive_samp[96],0.21,0.0088,0.39,-0.47,0.23,0.83,2017.0,0.0091,1.0
etaPositive_samp[97],0.1,0.0099,0.37,-0.55,0.12,0.67,1390.0,0.0063,1.0
etaPositive_samp[98],0.096,0.012,0.41,-0.61,0.13,0.71,1242.0,0.0056,1.0
etaPositive_samp[99],-1.4,0.0095,0.39,-2.1,-1.4,-0.83,1662.0,0.0075,1.0
etaPositive_samp[100],1.4,0.012,0.29,0.96,1.4,1.9,586.0,0.0026,1.0
etaPositive_samp[101],-0.81,0.0057,0.18,-1.1,-0.8,-0.52,994.0,0.0045,1.0
etaPositive_samp[102],-1.2,0.0088,0.36,-1.9,-1.2,-0.7,1653.0,0.0074,1.0
etaPositive_samp[103],-0.82,0.012,0.44,-1.6,-0.79,-0.18,1384.0,0.0062,1.0
etaPositive_samp[104],1.0,0.022,0.18,0.72,1.0,1.3,72.0,0.00032,1.0
etaPositive_samp[105],1.5,0.012,0.28,1.1,1.5,2.0,540.0,0.0024,1.0
etaPositive_samp[106],-1.9,0.0075,0.22,-2.3,-1.9,-1.6,895.0,0.004,1.0
etaPositive_samp[107],-0.34,0.0083,0.33,-0.94,-0.3,0.14,1547.0,0.007,1.0
etaPositive_samp[108],-0.64,0.0052,0.19,-0.95,-0.64,-0.33,1304.0,0.0059,1.0
etaPositive_samp[109],0.65,0.019,0.15,0.41,0.65,0.89,62.0,0.00028,1.0
